,_id,a_nick,a_score,away,h_nick,h_score,home,playoff,season,week_e,week_s
409,5ff7dac2c8ee41edffd616d7,Frank,111.58,Kush Gordon,Kindy,84.42,Brady's Balls: Truly Inflated,0,2017,4,4
410,5ff7dac2c8ee41edffd616e8,Charles,107.96,Fear Boners,Fonti,119.42,TALKIN ABOUT PLAYOFFS,0,2017,6,6
411,5ff7dac2c8ee41edffd616e3,Tarpey,86.74,Roll Safe,mballen,108.3,Greg Hardy Breakfast,0,2017,6,6
412,5ff7dac2c8ee41edffd616fa,Ben,57.9,beckley poopers,Fonti,74.84,TALKIN ABOUT PLAYOFFS,0,2017,9,9
413,5ff7dac2c8ee41edffd616ec,Frank,101.32,Kush Gordon,Conti,89.06,VA Beach Warriors,0,2017,7,7
414,5ff7dac2c8ee41edffd616df,Fonti,125.72,TALKIN ABOUT PLAYOFFS,Jake,84.98,Timothy Teblows,0,2017,5,5
415,5ff7dac2c8ee41edffd616f0,Jake,80.72,Timothy Teblows,Brando,47.72,Rise Up?,0,2017,7,7
416,5ff7dac2c8ee41edffd616f7,Kindy,74.76,Brady's Balls: Truly Inflated,Tarpey,93.22,Roll Safe,0,2017,8,8
417,5ff7dac2c8ee41edffd616e6,Sendzik,43.72,Sa lt,Frank,62.34,Kush Gordon,0,2017,6,6
418,5ff7dac2c8ee41edffd616f5,mballen,59.72,Greg Hardy Breakfast,Frank,91.6,Kush Gordon,0,2017,8,8
419,5ff7dac2c8ee41edffd616e0,Sendzik,75.04,Sa lt,Mildred,68.96,Mildred's Redskins,0,2017,5,5
420,5ff7dac2c8ee41edffd616eb,Sendzik,81.18,Sa lt,Tarpey,70.88,Roll Safe,0,2017,7,7
421,5ff7dac2c8ee41edffd616ea,Kindy,106.74,Brady's Balls: Truly Inflated,Ben,78.78,beckley poopers,0,2017,7,7
422,5ff7dac2c8ee41edffd616ef,mballen,103.76,Greg Hardy Breakfast,Mildred,69.32,Mildred's Redskins,0,2017,7,7
423,5ff7dac2c8ee41edffd616fc,Mildred,42.78,Mildred's Redskins,Charles,97.48,Fear Boners,0,2017,9,9
424,5ff7dac2c8ee41edffd61700,Ben,60.44,beckley poopers,Jake,108.16,Timothy Teblows,0,2017,10,10
425,5ff7dac2c8ee41edffd6170b,Kindy,93.1,Brady's Balls: Truly Inflated,Conti,86.22,VA Beach Warriors,0,2017,11,11
426,5ff7dac2c8ee41edffd61709,Jake,104.0,Timothy Teblows,Tommy,98.8,The Horsegasms,0,2017,11,11
427,5ff7dac2c8ee41edffd61715,Tommy,93.94,The Horsegasms,Conti,71.78,VA Beach Warriors,0,2017,13,13
428,5ff7dac2c8ee41edffd6170a,Mildred,61.88,Mildred's Redskins,Ben,122.76,beckley poopers,0,2017,11,11
429,5ff7dac2c8ee41edffd61701,Charles,114.76,Fear Boners,Samik,101.94,Brady's Balls Brigade,0,2017,10,10
430,5ff7dac2c8ee41edffd6170e,Sendzik,90.42,Sa lt,mballen,68.66,Greg Hardy Breakfast,0,2017,12,12
431,5ff7dac2c8ee41edffd61712,Brando,106.28,Rise Up?,Tommy,90.86,The Horsegasms,0,2017,12,12
432,5ff7dac2c8ee41edffd61716,Frank,129.2,Kush Gordon,Samik,86.92,Brady's Balls Brigade,0,2017,13,13
433,5ff7dac2c8ee41edffd61706,Samik,97.9,Brady's Balls Brigade,Sendzik,80.02,Sa lt,0,2017,11,11
434,5ff7dac2c8ee41edffd61702,Conti,82.82,VA Beach Warriors,mballen,113.24,Greg Hardy Breakfast,0,2017,10,10
435,5ff7dac2c8ee41edffd6170c,Fonti,98.34,TALKIN ABOUT PLAYOFFS,Frank,84.94,Kush Gordon,0,2017,11,11
436,5ff7dac2c8ee41edffd61717,Fonti,80.66,TALKIN ABOUT PLAYOFFS,mballen,83.98,Greg Hardy Breakfast,0,2017,13,13
437,5ff7dac2c8ee41edffd61713,Tarpey,74.82,Roll Safe,Jake,117.84,Timothy Teblows,0,2017,12,12
438,5ff7dac2c8ee41edffd6170f,Conti,74.12,VA Beach Warriors,Samik,160.18,Brady's Balls Brigade,0,2017,12,12
439,5ff7dac2c8ee41edffd61714,Ben,70.8,beckley poopers,Tarpey,81.68,Roll Safe,0,2017,13,13
440,5ff7dac2c8ee41edffd61711,Mildred,46.18,Mildred's Redskins,Fonti,102.56,TALKIN ABOUT PLAYOFFS,0,2017,12,12
441,5ff7dac2c8ee41edffd61710,Frank,87.36,Kush Gordon,Ben,92.74,beckley poopers,0,2017,12,12
442,5ff7dac2c8ee41edffd61703,Brando,55.14,Rise Up?,Kindy,58.86,Brady's Balls: Truly Inflated,0,2017,10,10
443,5ff7dac2c8ee41edffd61704,Mildred,71.78,Mildred's Redskins,Tarpey,77.02,Roll Safe,0,2017,10,10
444,5ff7dac2c8ee41edffd61707,Charles,130.8,Fear Boners,Tarpey,85.58,Roll Safe,0,2017,11,11
445,5ff7dac2c8ee41edffd6171b,Brando,110.22,Rise Up?,Fonti,220.66,TALKIN ABOUT PLAYOFFS,1,2017,15,14
446,5ff7dac2c8ee41edffd61705,Sendzik,67.38,Sa lt,Fonti,84.5,TALKIN ABOUT PLAYOFFS,0,2017,10,10
447,5ff7dac2c8ee41edffd61708,mballen,39.5,Greg Hardy Breakfast,Brando,81.2,Rise Up?,0,2017,11,11
448,5ff7dac2c8ee41edffd6170d,Charles,93.92,Fear Boners,Kindy,86.18,Brady's Balls: Truly Inflated,0,2017,12,12
449,5ff7dac2c8ee41edffd61722,Charles,173.1,Fear Boners,Fonti,198.68,TALKIN ABOUT PLAYOFFS,1,2017,17,16
450,5ff7dac2c8ee41edffd61726,Ben,127.12,beckley poopers,Jake,141.72,Timothy Teblows,2,2017,17,16
451,5ff7dac2c8ee41edffd61719,Jake,102.38,Timothy Teblows,Mildred,60.64,Mildred's Redskins,0,2017,13,13
452,5ff7dac2c8ee41edffd61721,Mildred,90.58,Mildred's Redskins,Kindy,199.28,Brady's Balls: Truly Inflated,2,2017,15,14
453,5ff7dac2c8ee41edffd61727,Kindy,156.16,Brady's Balls: Truly Inflated,Frank,176.42,Kush Gordon,2,2017,17,16
454,5ff7dac2c8ee41edffd61724,Conti,158.06,VA Beach Warriors,mballen,168.8,Greg Hardy Breakfast,2,2017,17,16
455,5ff7dac2c8ee41edffd6171a,Kindy,69.16,Brady's Balls: Truly Inflated,Sendzik,94.6,Sa lt,0,2017,13,13
456,5ff7dac2c8ee41edffd61725,Tarpey,208.0,Roll Safe,Samik,164.96,Brady's Balls Brigade,2,2017,17,16
457,5ff7dac2c8ee41edffd6171f,Tarpey,190.08,Roll Safe,Frank,165.2,Kush Gordon,2,2017,15,14
458,5ff7dac2c8ee41edffd6171e,Jake,155.34,Timothy Teblows,Conti,207.02,VA Beach Warriors,2,2017,15,14
459,5ff7dac2c8ee41edffd6171c,Charles,204.52,Fear Boners,Sendzik,198.82,Sa lt,1,2017,15,14
