,_id,away_key,home_key,home_win_chance_max,home_win_chance_median,home_win_chance_medium,home_win_chance_mild,max_margin_bottom,max_margin_top,median_margin,median_margin_bottom,median_margin_top,medium_margin_bottom,medium_margin_top,mild_margin_bottom,mild_margin_top,season
765,604ed2135eb1bdb13127c63e,ABCHR,RUTGER,0.953,1.0,1.0,1.0,-28,64,23,20,26,6,42,14,33,2021
766,604ed21b17ee14c15310f0ab,ABCHR,CLVST,0.669,1.0,0.7057387057387058,0.8342967244701349,-38,57,6,3,10,-11,26,-3,16,2021
767,604ed21b064ea3d113421d90,ABCHR,UCLA,0.894,1.0,0.9815950920245399,1.0,-26,68,17,14,21,-1,36,8,28,2021
768,604ed21c34ebea6ab47ec4fc,ABCHR,USC,0.955,1.0,1.0,1.0,-17,64,24,20,28,6,41,14,34,2021
769,604ed22ab46b3b8f16e28ab8,ABCHR,APPLST,0.689,1.0,0.7307692307692307,0.8614800759013282,-40,56,7,4,11,-10,26,-3,17,2021
770,604ed22b06cbaf2d89db93cd,ABCHR,KAN,0.93,1.0,1.0,1.0,-27,66,22,19,27,3,41,12,33,2021
771,604ed24a218e0f290eafda2e,ABCHR,MICH,0.977,1.0,1.0,1.0,-22,75,29,26,33,11,48,19,39,2021
772,604ed250885ef364ac1eec54,ABCHR,OKL,0.914,1.0,1.0,1.0,-25,59,19,15,23,2,38,9,29,2021
773,604ed257b0c99457d5146624,ABCHR,TXS,0.426,0.13526570048309178,0.41016109045848825,0.35887850467289717,-50,49,-3,-7,1,-21,15,-13,7,2021
774,604ed259fe67c57c73e8a53f,ABCHR,CREIGH,0.944,1.0,1.0,1.0,-19,78,24,20,28,4,43,14,34,2021
775,604ed2624d376aec5e7e62df,ABCHR,GNZG,0.979,1.0,1.0,1.0,-15,73,29,25,32,10,47,19,39,2021
776,604ed26b30e94052f93b69a6,ABCHR,IOWA,0.994,1.0,1.0,1.0,-11,71,34,30,37,15,52,24,44,2021
777,604ed26dfe569958bc37f727,ABCHR,ORE,0.929,1.0,1.0,1.0,-24,63,21,18,25,2,39,11,31,2021
778,604ed26e521fefc2469b3452,ABCHR,FLST,0.881,1.0,0.9739454094292804,1.0,-28,60,18,14,21,-2,36,8,27,2021
779,604ed28119c4dcf7ed44c57a,ABCHR,LSU,0.975,1.0,1.0,1.0,-22,76,26,23,29,10,45,17,36,2021
780,604ed285bec74c303f05fd6c,ABCHR,BYU,0.933,1.0,1.0,1.0,-22,73,21,17,25,4,40,12,31,2021
781,604ed29ded99353dc9f0c27b,ABCHR,TX,0.932,1.0,1.0,1.0,-17,70,21,18,25,3,40,11,31,2021
782,604ed2af19c38afc7133e333,ABCHR,COL,0.937,1.0,1.0,1.0,-18,63,22,18,25,4,42,13,33,2021
783,604ed2d668bad4c1e0ff0d10,ABCHR,PUR,0.955,1.0,1.0,1.0,-19,78,24,20,28,6,41,14,33,2021
784,604ed2d8150d29ba50b053a5,ABCHR,NCAR,0.914,1.0,1.0,1.0,-26,62,19,15,23,1,36,9,29,2021
785,604ed2e92f5a8f3b7c8249df,ABCHR,BAYL,0.927,1.0,1.0,1.0,-27,67,23,19,27,4,42,13,33,2021
786,604ed309d5771a2b06f79d4b,ABCHR,VILL,0.955,1.0,1.0,1.0,-23,86,25,22,29,6,44,15,35,2021
787,604ed323bcc2efd67b69d412,ABCHR,TXTECH,0.883,1.0,0.9741060419235512,1.0,-28,65,18,15,22,-1,36,7,28,2021
788,604ed3286a788db7752764ae,ABCHR,UCONN,0.871,1.0,0.9616810877626699,1.0,-29,62,15,12,19,-3,33,6,25,2021
789,604ed32db74087e1f8a47623,ABCHR,ARK,0.946,1.0,1.0,1.0,-21,69,22,19,26,4,40,13,32,2021
790,604ed3333549d68b832b0aa7,ABCHR,ALA,0.93,1.0,1.0,1.0,-19,60,22,18,26,3,42,12,33,2021
791,604ed33c63eaa7765ecf32f7,ABCHR,FL,0.901,1.0,1.0,1.0,-25,61,18,14,21,1,36,9,27,2021
792,604ed3465eb1bdb13127c64e,ABCHR,ILL,0.985,1.0,1.0,1.0,-21,77,30,26,33,12,48,20,39,2021
793,604ed34c218e0f290eafda3e,ABCHR,OKST,0.924,1.0,1.0,1.0,-29,69,20,17,24,3,39,10,29,2021
794,604ed34f3420fced1410f03b,ABCHR,TENN,0.92,1.0,1.0,1.0,-26,55,20,17,23,2,36,11,29,2021
795,604ed35d064ea3d113421da0,ABCHR,OHIOST,0.964,1.0,1.0,1.0,-15,84,29,24,32,9,47,18,38,2021
796,604ed36bcfabe84fa1d72a0c,ABCHR,LOYCH,0.921,1.0,1.0,1.0,-27,66,20,16,24,2,38,9,29,2021
797,604ed376885ef364ac1eec64,ABCHR,SDST,0.849,1.0,0.9313725490196079,1.0,-34,58,16,12,20,-5,35,6,27,2021
798,604ed379098d806f1fe0cbdf,MARY,WISC,0.529,0.6782608695652174,0.5346534653465347,0.5619047619047619,-42,54,2,-2,5,-17,19,-9,11,2021
799,604ed37c34ebea6ab47ec50c,ABCHR,HOU,0.941,1.0,1.0,1.0,-37,63,20,17,24,3,40,11,31,2021
800,604ed38379f0378ed4e456d0,ABCHR,CLMSN,0.872,1.0,0.9570552147239264,1.0,-37,62,16,12,19,-3,34,7,25,2021
801,604ed3855036e38c365ebcf0,MARY,IONA,0.033,0.0,0.0,0.0,-74,21,-27,-31,-24,-44,-9,-36,-18,2021
802,604ed387b1ae8f3c65bc53d5,ABCHR,WVIR,0.916,1.0,1.0,1.0,-20,65,19,16,23,2,37,10,28,2021
803,604ed393d0bc91c239343ad7,MARY,HARTFD,0.045,0.0,0.0,0.0,-82,21,-23,-27,-19,-43,-6,-34,-14,2021
804,604ed3aab0c99457d5146634,MARY,NTX,0.237,0.0,0.1732186732186732,0.0,-60,31,-11,-14,-7,-28,8,-20,-1,2021
805,604ed3ab72e817cf879b3452,MARY,UTAHST,0.222,0.0,0.15147783251231528,0.0,-67,37,-10,-13,-7,-28,8,-19,-2,2021
806,604ed3ab6631cba208a4a034,MARY,WINTH,0.057,0.0,0.0,0.0,-66,37,-22,-26,-18,-41,-4,-32,-13,2021
807,604ed3ea5a0a9cf0e7e64f55,MARY,COLG,0.123,0.0,0.03822441430332922,0.0,-67,33,-17,-21,-14,-36,2,-26,-7,2021
808,604ed3fa6dbd8f66ede8a45f,MARY,VTECH,0.246,0.0,0.19272727272727272,0.0,-48,42,-9,-13,-6,-27,9,-19,-1,2021
809,604ed40543cc245f245c1d5b,MARY,DREXEL,0.119,0.0,0.04054054054054054,0.0,-56,28,-17,-22,-13,-36,2,-29,-7,2021
810,604ed40f06cbaf2d89db93dd,MARY,GTECH,0.426,0.1483050847457627,0.4155363748458693,0.3816793893129771,-59,36,-3,-7,1,-21,16,-12,7,2021
811,604ed420846b888c6d250bbe,MARY,ORAL,0.181,0.0,0.10049627791563276,0.0,-58,51,-13,-17,-9,-34,6,-24,-4,2021
812,604ed42e150d29ba50b053b5,MARY,LIBRTY,0.231,0.0,0.1674937965260546,0.0,-56,36,-10,-14,-7,-30,8,-21,-1,2021
813,604ed44287f138e58c008272,MARY,UCLA,0.288,0.0,0.23514851485148514,0.09090909090909091,-45,43,-8,-12,-5,-26,10,-18,2,2021
814,604ed44830e94052f93b69b6,MARY,MHST,0.133,0.0,0.050742574257425746,0.0,-57,30,-15,-19,-12,-33,3,-25,-6,2021
815,604ed458b46b3b8f16e28ac8,MARY,OREGST,0.267,0.0,0.221001221001221,0.053231939163498096,-64,32,-9,-12,-5,-27,9,-19,1,2021
816,604ed45a218e0f290eafda4e,MARY,APPLST,0.102,0.0,0.016029593094944512,0.0,-80,27,-18,-21,-14,-34,1,-27,-9,2021
817,604ed464fe569958bc37f737,MARY,CLVST,0.08,0.0,0.0,0.0,-67,26,-20,-24,-16,-37,-3,-29,-11,2021
818,604ed469ce2c83b3817e61cf,MARY,SYRA,0.412,0.15021459227467812,0.38881987577639754,0.3159922928709056,-56,47,-4,-7,1,-21,15,-13,6,2021
819,604ed46cba55b2128e1f92c0,MARY,TXS,0.024,0.0,0.0,0.0,-73,15,-29,-33,-26,-47,-11,-39,-20,2021
820,604ed47263eaa7765ecf3307,MARY,RUTGER,0.455,0.3333333333333333,0.45354523227383864,0.4197761194029851,-48,42,-2,-6,3,-19,16,-11,8,2021
821,604ed47d19c38afc7133e343,MARY,DRAKE,0.262,0.0,0.2017220172201722,0.04483430799220273,-60,30,-9,-12,-5,-28,9,-19,1,2021
822,604ed4a4cfabe84fa1d72a1c,MARY,OKL,0.352,0.0,0.3144963144963145,0.23694029850746268,-49,37,-6,-9,-2,-24,13,-15,5,2021
823,604ed4a768bad4c1e0ff0d20,MARY,ORE,0.351,0.0,0.3207317073170732,0.20532319391634982,-50,37,-6,-9,-3,-24,13,-15,4,2021
824,604ed4ac36da51554e0a9b83,MARY,CREIGH,0.434,0.2119815668202765,0.41843088418430885,0.3771760154738878,-52,47,-3,-6,2,-20,16,-12,8,2021
825,604ed4b26fc20a3999421c40,MARY,KAN,0.425,0.13596491228070176,0.4084158415841584,0.3390804597701149,-56,40,-3,-7,1,-21,16,-13,7,2021
826,604ed4b419c4dcf7ed44c58a,MARY,VIR,0.516,0.6094420600858369,0.5148148148148148,0.5459770114942529,-47,48,1,-3,5,-18,19,-9,12,2021
827,604ed4c3bcc2efd67b69d422,MARY,USC,0.366,0.0,0.3333333333333333,0.2597402597402597,-47,42,-5,-9,-2,-23,14,-14,6,2021
828,604ed4c62f5a8f3b7c8249ef,MARY,GNZG,0.474,0.39814814814814814,0.4643734643734644,0.46303501945525294,-41,39,-2,-5,3,-20,17,-11,9,2021
829,604ed4d4b1ae8f3c65bc53e5,MARY,MICH,0.496,0.4777327935222672,0.4919852034525277,0.4951267056530214,-38,49,-1,-5,4,-18,18,-10,10,2021
830,604ed4d8bec74c303f05fd7c,MARY,LSU,0.438,0.2549800796812749,0.4252450980392157,0.38461538461538464,-47,51,-2,-6,2,-21,16,-11,8,2021
831,604ed4ef885ef364ac1eec74,MARY,IOWA,0.636,1.0,0.6646266829865362,0.7717601547388782,-48,47,6,2,10,-12,23,-4,16,2021
832,604ed54c846b888c6d250bce,MARY,VILL,0.408,0.10975609756097561,0.385,0.31968810916179335,-50,39,-3,-7,1,-21,15,-13,7,2021
833,604ed54c6a788db7752764be,MARY,FLST,0.267,0.0,0.21182266009852216,0.057692307692307696,-56,32,-9,-12,-6,-28,10,-19,1,2021
834,604ed54fb0c99457d5146644,MARY,UCONN,0.253,0.0,0.20221948212083848,0.04961832061068702,-55,39,-9,-13,-6,-27,9,-19,1,2021
835,604ed5505eb1bdb13127c65e,MARY,TX,0.403,0.12345679012345678,0.3763975155279503,0.30417495029821073,-58,39,-4,-7,1,-21,15,-12,5,2021
836,604ed55e3549d68b832b0ab7,MARY,BYU,0.393,0.0,0.3717791411042945,0.27915869980879543,-57,37,-4,-7,-1,-23,15,-14,5,2021
837,604ed56dd5771a2b06f79d5b,MARY,COL,0.348,0.0,0.3069306930693069,0.20454545454545456,-47,37,-6,-9,-3,-24,12,-15,4,2021
838,604ed57134ebea6ab47ec51c,MARY,TXTECH,0.261,0.0,0.20297029702970298,0.0345489443378119,-50,35,-8,-11,-5,-26,10,-17,1,2021
839,604ed57e6dbd8f66ede8a46f,MARY,ALA,0.342,0.0,0.3162393162393162,0.197265625,-61,40,-6,-9,-2,-25,14,-15,4,2021
840,604ed58763eaa7765ecf3317,MARY,OHIOST,0.556,0.7904761904761904,0.568944099378882,0.6018518518518519,-41,49,2,-1,6,-16,21,-8,13,2021
841,604ed58e5722a7e303a476a3,MARY,FL,0.252,0.0,0.19728729963008632,0.04030710172744722,-52,32,-9,-13,-6,-29,10,-19,1,2021
842,604ed599a5b111c6175c1c3b,MARY,BAYL,0.389,0.0,0.3692493946731235,0.2879684418145957,-44,41,-4,-7,-1,-22,15,-12,5,2021
843,604ed5a88d51e3d74f133410,MARY,OKST,0.297,0.0,0.25030826140567203,0.1015625,-54,35,-8,-11,-4,-27,12,-17,2,2021
844,604ed5abfe569958bc37f747,MARY,ARK,0.385,0.0,0.3595092024539877,0.28680688336520077,-52,37,-5,-8,-1,-23,14,-14,6,2021
845,604ed5b75a0a9cf0e7e64f65,MARY,NCAR,0.264,0.0,0.2126081582200247,0.04081632653061224,-54,38,-9,-12,-5,-27,9,-20,1,2021
846,604ed5b730e94052f93b69c6,MARY,PUR,0.376,0.0,0.34516523867809057,0.24329501915708812,-62,42,-4,-7,-1,-22,14,-13,5,2021
847,604ed5b8cfabe84fa1d72a2c,MARY,LOYCH,0.301,0.0,0.2521419828641371,0.11923076923076924,-64,33,-8,-11,-4,-25,12,-17,3,2021
848,604ed5beb46b3b8f16e28ad8,MARY,ILL,0.591,0.8808510638297873,0.6091245376078915,0.6783625730994152,-41,57,3,-1,7,-16,21,-7,13,2021
849,604ed5ca5ef47413d2008282,MARY,CLMSN,0.221,0.0,0.15693430656934307,0.0,-54,37,-10,-14,-7,-28,7,-19,-2,2021
850,604ed5d206cbaf2d89db93ed,MARY,WVIR,0.299,0.0,0.24691358024691357,0.10748560460652591,-58,38,-8,-12,-5,-27,11,-18,2,2021
851,604ed5dc4d376aec5e7e62ef,MARY,TENN,0.291,0.0,0.2503052503052503,0.0900562851782364,-57,37,-7,-10,-4,-25,12,-17,2,2021
852,604ed5e819c38afc7133e353,MARY,SDST,0.255,0.0,0.1927860696517413,0.04182509505703422,-63,46,-10,-14,-7,-29,9,-20,1,2021
853,604ed5f0064ea3d113421db0,MARY,HOU,0.334,0.0,0.2962962962962963,0.2033271719038817,-54,38,-6,-10,-3,-25,11,-16,4,2021
854,604ed61394fdae93930a9b13,IONA,HARTFD,0.637,1.0,0.6682986536107711,0.768172888015717,-41,48,6,2,9,-13,23,-4,14,2021
855,604ed61317ee14c15310f0bb,IONA,WISC,0.983,1.0,1.0,1.0,-18,79,31,28,35,13,49,22,40,2021
856,604ed640dd007997c144c48a,IONA,WINTH,0.732,1.0,0.7840490797546013,0.9204545454545454,-39,54,8,5,11,-11,26,-2,17,2021
857,604ed659ba55b2128e1f92d0,IONA,NTX,0.93,1.0,1.0,1.0,-26,60,21,17,24,3,38,11,30,2021
858,604ed677b0c99457d5146654,IONA,VTECH,0.891,1.0,0.9863861386138614,1.0,-27,73,18,14,21,-1,35,8,28,2021
859,604ed683bcc2efd67b69d432,IONA,UTAHST,0.912,1.0,1.0,1.0,-28,62,19,15,22,2,38,10,28,2021
860,604ed68a150d29ba50b053c5,IONA,LIBRTY,0.917,1.0,1.0,1.0,-22,68,21,17,26,2,40,11,32,2021
861,604ed68ff4ec06d8701eeb74,IONA,COLG,0.826,1.0,0.9053549190535491,1.0,-33,55,13,9,17,-5,30,4,23,2021
862,604ed698098d806f1fe0cbef,IONA,DREXEL,0.812,1.0,0.8849449204406364,1.0,-36,61,12,9,15,-6,31,3,22,2021
863,604ed69ad0bc91c239343ae7,IONA,GTECH,0.972,1.0,1.0,1.0,-17,77,27,24,31,9,44,18,36,2021
864,604ed69bbec74c303f05fd8c,IONA,MHST,0.811,1.0,0.8888888888888888,1.0,-31,54,13,9,17,-6,30,4,22,2021
865,604ed6b2fe67c57c73e8a54f,IONA,OREGST,0.91,1.0,1.0,1.0,-24,69,19,16,23,2,37,10,29,2021
866,604ed6b42f5a8f3b7c8249ff,IONA,ORAL,0.878,1.0,0.972636815920398,1.0,-26,68,18,15,22,-2,36,9,28,2021
867,604ed6bc8d51e3d74f133420,IONA,RUTGER,0.97,1.0,1.0,1.0,-17,66,27,23,30,9,45,17,36,2021
868,604ed6c8c800d6bd4c27636e,IONA,SYRA,0.977,1.0,1.0,1.0,-19,69,27,24,31,10,45,19,37,2021
869,604ed6d0fe569958bc37f757,IONA,CLVST,0.721,1.0,0.7750309023485785,0.9077212806026366,-30,50,9,5,12,-9,26,-2,18,2021
870,604ed6dce6a493b77ca475e3,IONA,APPLST,0.844,1.0,0.9136253041362531,1.0,-29,65,14,10,17,-5,32,5,24,2021
871,604ed6dcc6bed40d88bc52d5,IONA,TXS,0.518,0.6141078838174274,0.5166051660516605,0.5440900562851783,-42,46,1,-3,5,-18,19,-9,11,2021
872,604ed6df2e6538930e7ec45c,IONA,CREIGH,0.964,1.0,1.0,1.0,-13,76,26,23,30,8,45,16,36,2021
873,604ed6e53549d68b832b0ac7,IONA,UCLA,0.934,1.0,1.0,1.0,-27,70,21,18,25,4,39,12,30,2021
874,604ed6e768bad4c1e0ff0d30,IONA,GNZG,0.987,1.0,1.0,1.0,-18,81,30,26,34,12,50,20,41,2021
875,604ed6ec5eb1bdb13127c66e,IONA,DRAKE,0.947,1.0,1.0,1.0,-16,75,23,18,26,5,39,12,32,2021
876,604ed6f7a162095c879b3452,IONA,USC,0.97,1.0,1.0,1.0,-22,67,25,22,29,8,43,16,35,2021
877,604ed70bd5771a2b06f79d6b,IONA,VIR,0.979,1.0,1.0,1.0,-21,77,31,27,34,11,49,21,40,2021
878,604ed71455ce06319b0082f2,IONA,OKL,0.965,1.0,1.0,1.0,-19,67,25,21,28,7,41,15,33,2021
879,604ed72136da51554e0a9b93,IONA,KAN,0.969,1.0,1.0,1.0,-17,80,27,23,30,8,44,16,35,2021
880,604ed73f9ffafd0cb1e64e45,IONA,ORE,0.951,1.0,1.0,1.0,-25,71,24,20,28,6,43,14,34,2021
881,604ed761f69875f6ed250abe,IONA,IOWA,0.997,1.0,1.0,1.0,-11,82,38,34,41,20,57,29,47,2021
882,604ed76fed99353dc9f0c28b,IONA,MICH,0.984,1.0,1.0,1.0,-10,77,31,27,34,12,48,21,40,2021
883,604ed799a06dc5be35cfa7ff,IONA,BYU,0.952,1.0,1.0,1.0,-21,71,23,20,27,5,42,14,33,2021
884,604ed7a44d376aec5e7e62ff,IONA,LSU,0.983,1.0,1.0,1.0,-14,75,29,24,33,10,48,18,38,2021
885,604ed7c7804ae290ac10f05b,IONA,VILL,0.979,1.0,1.0,1.0,-24,77,30,26,34,10,48,19,39,2021
886,604ed7cc04524c89df421c60,IONA,UCONN,0.907,1.0,1.0,1.0,-29,77,19,16,22,1,37,9,29,2021
887,604ed7d030e94052f93b69d6,IONA,TX,0.962,1.0,1.0,1.0,-25,85,25,21,29,7,44,15,35,2021
888,604ed7d65036e38c365ebd00,IONA,FLST,0.935,1.0,1.0,1.0,-28,58,22,18,25,4,40,12,32,2021
889,604ed7dfb46b3b8f16e28ae8,IONA,BAYL,0.971,1.0,1.0,1.0,-18,68,26,22,30,9,44,16,36,2021
890,604ed7e506cbaf2d89db93fd,IONA,ALA,0.952,1.0,1.0,1.0,-20,70,24,19,27,5,42,13,34,2021
891,604ed7f063eaa7765ecf3327,IONA,COL,0.959,1.0,1.0,1.0,-23,68,25,21,28,7,43,16,34,2021
892,604ed7f219c4dcf7ed44c59a,IONA,TXTECH,0.938,1.0,1.0,1.0,-18,58,21,18,25,4,38,12,30,2021
893,604ed7f58d51e3d74f133430,IONA,TENN,0.955,1.0,1.0,1.0,-29,67,23,19,27,6,42,14,33,2021
894,604ed7ff43cc245f245c1d6b,IONA,NCAR,0.954,1.0,1.0,1.0,-24,67,23,18,26,5,40,13,31,2021
895,604ed800218e0f290eafda5e,IONA,ILL,0.986,1.0,1.0,1.0,-15,79,32,29,36,15,51,23,42,2021
896,604ed80cb0c99457d5146664,IONA,LOYCH,0.945,1.0,1.0,1.0,-25,64,22,19,26,5,40,12,32,2021
897,604ed8216631cba208a4a044,IONA,PUR,0.959,1.0,1.0,1.0,-24,65,26,23,30,8,45,17,36,2021
898,604ed8212f5a8f3b7c824a0f,IONA,ARK,0.963,1.0,1.0,1.0,-25,75,25,22,29,7,43,16,35,2021
899,604ed824bcc2efd67b69d442,IONA,OKST,0.944,1.0,1.0,1.0,-16,69,23,20,26,5,40,13,32,2021
900,604ed83024ca49606f27637e,IONA,FL,0.92,1.0,1.0,1.0,-22,63,21,16,24,3,38,10,30,2021
901,604ed832d0bc91c239343af7,IONA,OHIOST,0.986,1.0,1.0,1.0,-23,76,32,29,34,15,50,23,41,2021
902,604ed83b6a51f98671b05295,IONA,SDST,0.896,1.0,0.9914004914004914,1.0,-24,65,18,15,22,-1,37,9,28,2021
903,604ed845b74087e1f8a47633,IONA,HOU,0.97,1.0,1.0,1.0,-32,73,26,21,29,8,42,16,34,2021
904,604ed86a885ef364ac1eec84,IONA,CLMSN,0.918,1.0,1.0,1.0,-30,68,18,15,21,2,36,9,27,2021
905,604ed88afe67c57c73e8a55f,HARTFD,WINTH,0.521,0.5720930232558139,0.5317848410757946,0.5466666666666666,-50,49,1,-3,4,-17,21,-8,11,2021
906,604ed88b9a72b0b2844e3b57,HARTFD,WISC,0.958,1.0,1.0,1.0,-20,73,26,22,29,7,43,15,35,2021
907,604ed88c79f0378ed4e456e0,IONA,WVIR,0.946,1.0,1.0,1.0,-21,66,21,18,25,4,40,12,31,2021
908,604ed8a6098d806f1fe0cbff,HARTFD,NTX,0.85,1.0,0.927007299270073,1.0,-36,62,15,11,18,-4,34,6,25,2021
909,604ed8d236da51554e0a9ba3,HARTFD,COLG,0.679,1.0,0.7153374233128834,0.8476190476190476,-32,45,7,3,11,-12,25,-3,17,2021
910,604ed8d5ed99353dc9f0c29b,HARTFD,OREGST,0.837,1.0,0.9170792079207921,1.0,-29,69,14,10,18,-4,32,4,23,2021
911,604ed8d9fe569958bc37f767,HARTFD,UTAHST,0.85,1.0,0.9380421313506815,1.0,-33,54,14,11,17,-3,32,6,23,2021
912,604ed8de5036e38c365ebd10,HARTFD,GTECH,0.941,1.0,1.0,1.0,-19,65,24,19,27,5,41,13,33,2021
913,604ed8fb8d51e3d74f133440,HARTFD,MHST,0.734,1.0,0.7839506172839507,0.9646365422396856,-34,56,9,5,12,-10,27,-1,19,2021
914,604ed9007fa4997789db933d,HARTFD,DRAKE,0.884,1.0,0.9802224969097652,1.0,-33,59,17,13,20,-1,35,8,26,2021
915,604ed9065eb1bdb13127c67e,HARTFD,VTECH,0.839,1.0,0.9221260815822002,1.0,-30,58,13,10,17,-5,32,5,23,2021
916,604ed90bd5771a2b06f79d7b,HARTFD,DREXEL,0.673,1.0,0.71571072319202,0.8197026022304833,-35,50,7,3,10,-12,24,-4,16,2021
917,604ed90e4d376aec5e7e630f,HARTFD,RUTGER,0.944,1.0,1.0,1.0,-22,69,21,18,24,4,39,13,30,2021
918,604ed910bec74c303f05fd9c,HARTFD,SYRA,0.937,1.0,1.0,1.0,-24,76,23,19,27,5,41,14,32,2021
919,604ed91919c38afc7133e363,HARTFD,ORAL,0.787,1.0,0.8608058608058609,1.0,-28,58,11,8,15,-6,32,2,21,2021
920,604ed91d53a1bc61781f9210,HARTFD,UCLA,0.876,1.0,0.9630996309963099,1.0,-27,76,16,13,19,-2,35,7,25,2021
921,604ed92e5a0a9cf0e7e64f75,HARTFD,LIBRTY,0.849,1.0,0.93625,1.0,-33,57,15,11,19,-3,34,5,25,2021
922,604ed93d218e0f290eafda6e,HARTFD,TXS,0.358,0.0,0.322180916976456,0.2326923076923077,-45,40,-6,-9,-2,-23,13,-15,5,2021
923,604ed94b34ebea6ab47ec52c,HARTFD,GNZG,0.978,1.0,1.0,1.0,-22,83,27,24,31,9,47,18,37,2021
924,604ed94fcfabe84fa1d72a3c,HARTFD,APPLST,0.698,1.0,0.7484662576687117,0.8897485493230174,-51,48,7,4,10,-10,26,-2,16,2021
925,604ed95e064ea3d113421dc0,HARTFD,CLVST,0.613,1.0,0.6387176325524044,0.6994219653179191,-42,44,4,1,7,-15,21,-6,12,2021
926,604ed960b46b3b8f16e28af8,HARTFD,VIR,0.951,1.0,1.0,1.0,-18,69,24,20,26,6,41,14,33,2021
927,604ed969b0c99457d5146674,HARTFD,CREIGH,0.932,1.0,1.0,1.0,-27,68,21,17,25,4,41,11,32,2021
928,604ed96c30e94052f93b69e6,HARTFD,OKL,0.909,1.0,1.0,1.0,-25,67,19,15,22,2,37,9,28,2021
929,604ed98f6631cba208a4a054,HARTFD,USC,0.951,1.0,1.0,1.0,-20,73,22,18,26,5,40,12,32,2021
930,604ed998150d29ba50b053d5,HARTFD,IOWA,0.988,1.0,1.0,1.0,-26,79,32,28,36,14,51,23,42,2021
931,604ed9a5098d806f1fe0cc0f,HARTFD,MICH,0.975,1.0,1.0,1.0,-25,71,27,22,30,9,44,16,37,2021
932,604ed9bdbcc2efd67b69d452,HARTFD,ORE,0.907,1.0,1.0,1.0,-33,57,18,14,21,1,35,9,28,2021
933,604ed9d3dd007997c144c49a,HARTFD,LSU,0.935,1.0,1.0,1.0,-17,64,22,18,27,3,41,12,33,2021
934,604ed9e2ed99353dc9f0c2ab,HARTFD,FLST,0.852,1.0,0.937888198757764,1.0,-35,63,16,12,19,-4,34,6,26,2021
935,604ed9f12f5a8f3b7c824a1f,HARTFD,KAN,0.942,1.0,1.0,1.0,-26,64,21,17,25,3,37,11,29,2021
936,604ed9fab1ae8f3c65bc53f5,HARTFD,VILL,0.94,1.0,1.0,1.0,-29,82,23,19,27,5,42,13,33,2021
937,604ed9fe6a788db7752764ce,HARTFD,BYU,0.908,1.0,1.0,1.0,-25,71,19,16,23,1,39,10,30,2021
938,604eda013549d68b832b0ad7,HARTFD,COL,0.925,1.0,1.0,1.0,-23,66,21,18,24,3,38,11,30,2021
939,604eda0717ee14c15310f0cb,HARTFD,TX,0.893,1.0,0.9851301115241635,1.0,-29,64,18,15,22,-1,35,8,28,2021
940,604eda10780a626255cfa7ff,HARTFD,NCAR,0.905,1.0,1.0,1.0,-22,56,17,14,21,1,35,8,27,2021
941,604eda125036e38c365ebd20,HARTFD,PUR,0.948,1.0,1.0,1.0,-18,71,22,19,26,4,41,12,32,2021
942,604eda3268bad4c1e0ff0d40,HARTFD,UCONN,0.847,1.0,0.9194139194139194,1.0,-29,53,14,10,18,-4,32,5,23,2021
943,604eda38885ef364ac1eec94,HARTFD,BAYL,0.929,1.0,1.0,1.0,-29,70,22,18,26,3,40,12,32,2021
944,604eda3ce6a493b77ca475f3,HARTFD,ALA,0.909,1.0,1.0,1.0,-29,60,20,16,24,2,38,10,30,2021
945,604eda3dd0bc91c239343b07,HARTFD,TXTECH,0.87,1.0,0.9602484472049689,1.0,-28,56,15,12,20,-2,34,7,26,2021
946,604eda4c79f0378ed4e456f0,HARTFD,ARK,0.914,1.0,1.0,1.0,-30,62,20,16,23,1,37,10,28,2021
947,604eda57f69875f6ed250ace,HARTFD,ILL,0.988,1.0,1.0,1.0,-17,79,29,26,32,11,47,20,38,2021
948,604eda57218e0f290eafda7e,HARTFD,LOYCH,0.894,1.0,0.9803680981595092,1.0,-27,69,19,15,23,-1,38,10,28,2021
949,604eda5cfe67c57c73e8a56f,HARTFD,FL,0.827,1.0,0.9042944785276074,1.0,-31,55,13,10,16,-5,32,4,22,2021
950,604eda7f34ebea6ab47ec53c,HARTFD,OKST,0.881,1.0,0.9621026894865525,1.0,-26,58,17,13,21,-2,35,8,27,2021
951,604eda817cb43e263c27c50e,HARTFD,TENN,0.9,1.0,1.0,1.0,-35,62,18,15,22,1,37,8,29,2021
952,604eda9dd5771a2b06f79d8b,HARTFD,SDST,0.806,1.0,0.8802992518703242,1.0,-32,56,13,9,16,-6,30,3,22,2021
953,604edaa4bec74c303f05fdac,HARTFD,WVIR,0.894,1.0,0.9888613861386139,1.0,-23,61,17,14,20,-1,35,8,26,2021
954,604edac3b46b3b8f16e28b08,HARTFD,HOU,0.925,1.0,1.0,1.0,-31,70,20,16,24,2,37,10,29,2021
955,604edacf5a0a9cf0e7e64f85,HARTFD,CLMSN,0.825,1.0,0.9022277227722773,1.0,-35,54,13,9,17,-5,31,3,23,2021
956,604edad24d376aec5e7e631f,WISC,WINTH,0.039,0.0,0.0,0.0,-69,26,-24,-28,-20,-43,-7,-34,-15,2021
