test,SeasonTeamID,AdjD,AdjEM,AdjO,AdjT,Conf,Conference,GlobalTeamID,Key,L,Luck,NCAdjEM,Name,OppAdjEM,OppD,OppO,Rk,School,Season,ShortDisplayName,Stadium,TeamLogoUrl,W
430,600000742020,101.6,-4.6,97.0,67.3,BSky,Big Sky,60000074,MONST,15,0.056,0.73,Bobcats,-1.39,103.8,102.4,222,Montana State,2020,MONST,"{'StadiumID': 73, 'Active': True, 'Name': 'Brick Breeden Fieldhouse ', 'Address': None, 'City': 'Bozeman', 'State': 'MT', 'Zip': None, 'Country': None, 'Capacity': 7000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/74.png,16
431,600000642020,94.2,18.39,112.6,63.7,BE,Big East,60000064,BUTL,9,0.032,1.07,Bulldogs,10.22,97.4,107.6,25,Butler,2020,BUTLER,"{'StadiumID': 161, 'Active': True, 'Name': 'Hinkle Fieldhouse', 'Address': None, 'City': 'Indianapolis', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 9100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,22
432,600000782020,98.1,0.7,98.8,69.3,BSky,Big Sky,60000078,SUTAH,15,-0.063,2.51,Thunderbirds,-1.85,103.8,101.9,161,Southern Utah,2020,SUTAH,"{'StadiumID': 377, 'Active': True, 'Name': 'America First Events Center', 'Address': None, 'City': 'Cedar City', 'State': 'UT', 'Zip': None, 'Country': None, 'Capacity': 5300}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/78.png,17
433,600000772020,98.2,-1.1,97.1,63.9,BSky,Big Sky,60000077,SACST,14,-0.026,-0.32,Hornets,-2.36,104.1,101.7,183,Sacramento State,2020,SACST,"{'StadiumID': 278, 'Active': True, 'Name': 'The Nest', 'Address': None, 'City': 'Sacramento', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 1012}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/77.png,16
434,600000802020,110.3,-11.61,98.7,71.0,BSth,Big South,60000080,NCASHE,16,0.017,-3.42,Bulldogs,-9.29,108.8,99.5,302,UNC Asheville,2020,NCASHE,"{'StadiumID': 283, 'Active': True, 'Name': 'Kimmel Arena', 'Address': None, 'City': 'Asheville', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 3200}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,15
435,600000792020,106.7,-4.35,102.3,66.6,BSky,Big Sky,60000079,NARZ,14,0.071,0.29,Lumberjacks,-2.0,103.9,101.9,215,Northern Arizona,2020,NARZ,"{'StadiumID': 151, 'Active': True, 'Name': 'J. Lawrence Walkup Skydome', 'Address': None, 'City': 'Flagstaff', 'State': 'AZ', 'Zip': None, 'Country': None, 'Capacity': 3300}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/79.png,16
436,600000762020,108.8,-0.03,108.8,71.8,BSky,Big Sky,60000076,PORTST,14,0.0,0.3,Vikings,-1.81,103.3,101.5,173,Portland State,2020,PORTST,"{'StadiumID': 174, 'Active': True, 'Name': 'Viking Pavilion', 'Address': None, 'City': 'Portland', 'State': 'OR', 'Zip': None, 'Country': None, 'Capacity': 3094}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/76.png,18
437,600000812020,106.2,-1.33,104.8,72.8,SB,Sun Belt,60000081,COAST,17,-0.033,-3.87,Chanticleers,-0.29,102.6,102.3,190,Coastal Carolina,2020,COAST,"{'StadiumID': 220, 'Active': True, 'Name': 'The HTC Center', 'Address': None, 'City': 'Conway', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 3212}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/81.png,16
438,600000822020,102.1,2.65,104.7,71.9,BSth,Big South,60000082,WINTH,10,-0.044,3.54,Eagles,-8.04,107.9,99.9,140,Winthrop,2020,WINTH,"{'StadiumID': 398, 'Active': True, 'Name': 'Winthrop Coliseum', 'Address': None, 'City': 'Rock Hill', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 6100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,24
439,600000832020,106.7,-4.48,102.2,66.2,BSth,Big South,60000083,GARDWB,16,-0.047,6.08,Runnin' Bulldogs,-5.61,106.7,101.1,218,Gardner-Webb,2020,GARDWB,"{'StadiumID': 334, 'Active': True, 'Name': 'Paul Porter Arena', 'Address': None, 'City': 'Boiling Springs', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 3500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/83.png,16
440,600000842020,96.4,9.68,106.1,61.5,ASun,Atlantic Sun,60000084,LIBRTY,4,0.023,-5.13,Flames,-9.0,107.3,98.3,79,Liberty,2020,LIBERTY,"{'StadiumID': 493, 'Active': True, 'Name': 'Liberty Arena', 'Address': None, 'City': 'Lynchburg', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 4000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/84.png,30
441,600000852020,113.6,-19.07,94.5,66.4,BSth,Big South,60000085,HPNT,23,0.035,3.44,Panthers,-5.06,106.1,101.0,341,High Point,2020,HIGHPT,"{'StadiumID': 494, 'Active': True, 'Name': 'Nido and Mariana Qubein Arena', 'Address': None, 'City': 'High Point', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 4200}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,9
442,600000872020,105.1,-13.82,91.3,67.8,BSth,Big South,60000087,LONGWD,18,-0.001,-6.18,Lancers,-9.51,107.9,98.4,319,Longwood,2020,LONGWD,"{'StadiumID': 335, 'Active': True, 'Name': 'Willett Hall', 'Address': None, 'City': 'Farmville', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 1900}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,14
443,600000862020,106.8,-1.17,105.6,64.3,BSth,Big South,60000086,RADF,11,0.026,7.52,Highlanders,-5.96,106.8,100.9,186,Radford,2020,RADF,"{'StadiumID': 135, 'Active': True, 'Name': 'Donald N. Dedmon Center', 'Address': None, 'City': 'Radford', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 3215}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,21
444,600000882020,109.1,-13.61,95.4,66.9,BSth,Big South,60000088,CHSOU,18,0.033,0.67,Buccaneers,-7.88,107.5,99.6,318,Charleston Southern,2020,CHSOU,"{'StadiumID': 202, 'Active': True, 'Name': 'CSU Field House', 'Address': None, 'City': 'Charleston', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 881}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/88.png,14
445,600000892020,114.4,-17.47,96.9,66.9,BSth,Big South,60000089,PRESB,22,0.005,-2.03,Blue Hose,-6.95,106.4,99.5,335,Presbyterian,2020,PRESB,"{'StadiumID': 301, 'Active': True, 'Name': 'Ross E. Templeton P.E. Center', 'Address': None, 'City': 'Clinton', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 2300}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/89.png,10
446,600000902020,105.3,-8.5,96.8,65.6,BSth,Big South,60000090,CAMP,16,-0.047,-4.59,Fighting Camels,-8.04,107.6,99.6,262,Campbell,2020,CAMP,"{'StadiumID': 42, 'Active': True, 'Name': 'Pope Convocation Center', 'Address': None, 'City': 'Buies Creek', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 3095}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/90.png,15
447,600000912020,98.6,18.65,117.3,70.2,B10,Big Ten,60000091,IOWA,11,0.005,2.4,Hawkeyes,12.28,96.3,108.6,23,Iowa,2020,IOWA,"{'StadiumID': 99, 'Active': True, 'Name': 'Carver-Hawkeye Arena', 'Address': None, 'City': 'Iowa City', 'State': 'IA', 'Zip': None, 'Country': None, 'Capacity': 15000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/91.png,20
448,600000922020,92.4,21.12,113.5,67.0,B10,Big Ten,60000092,MARY,7,0.037,-0.44,Terrapins,11.35,96.6,107.9,11,Maryland,2020,MARY,"{'StadiumID': 41, 'Active': True, 'Name': 'XFINITY Center', 'Address': None, 'City': 'College Park', 'State': 'MD', 'Zip': None, 'Country': None, 'Capacity': 17950}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/92.png,24
449,600000942020,90.8,18.57,109.3,64.6,B10,Big Ten,60000094,PUR,15,-0.104,2.78,Boilermakers,12.19,96.3,108.4,24,Purdue,2020,PUR,"{'StadiumID': 14, 'Active': True, 'Name': 'Mackey Arena', 'Address': None, 'City': 'West Lafayette', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 14804}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/94.png,16
450,600000932020,92.7,15.73,108.5,67.9,B10,Big Ten,60000093,IND,12,0.016,-0.6,Hoosiers,10.71,97.6,108.3,34,Indiana,2020,IU,"{'StadiumID': 130, 'Active': True, 'Name': 'Assembly Hall (Indiana)', 'Address': None, 'City': 'Bloomington', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 17222}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/93.png,20
451,600000952020,93.0,20.12,113.2,68.7,B10,Big Ten,60000095,MICH,12,-0.048,2.0,Wolverines,12.79,97.4,110.2,16,Michigan,2020,MICH,"{'StadiumID': 12, 'Active': True, 'Name': 'Crisler Center', 'Address': None, 'City': 'Ann Arbor', 'State': 'MI', 'Zip': None, 'Country': None, 'Capacity': 12707}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/95.png,19
452,600000962020,91.9,18.95,110.8,63.7,B10,Big Ten,60000096,WISC,10,0.031,1.61,Badgers,11.74,96.9,108.7,22,Wisconsin,2020,WISC,"{'StadiumID': 61, 'Active': True, 'Name': 'Kohl Center', 'Address': None, 'City': 'Madison', 'State': 'WI', 'Zip': None, 'Country': None, 'Capacity': 17142}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/96.png,21
453,600000972020,91.2,24.03,115.2,69.1,B10,Big Ten,60000097,MST,9,-0.012,1.83,Spartans,12.04,96.5,108.6,7,Michigan State,2020,MSU,"{'StadiumID': 175, 'Active': True, 'Name': 'Breslin Center', 'Address': None, 'City': 'East Lansing', 'State': 'MI', 'Zip': None, 'Country': None, 'Capacity': 14759}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/97.png,22
454,600000982020,92.0,22.23,114.3,66.2,B10,Big Ten,60000098,OHIOST,10,-0.038,-1.31,Buckeyes,11.1,96.9,108.0,8,Ohio State,2020,OSU,"{'StadiumID': 233, 'Active': True, 'Name': 'Value City Arena', 'Address': None, 'City': 'Columbus', 'State': 'OH', 'Zip': None, 'Country': None, 'Capacity': 19500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/98.png,21
455,600001002020,101.3,3.61,104.9,66.7,B10,Big Ten,60000100,NW,23,-0.087,-2.56,Wildcats,11.64,95.9,107.5,132,Northwestern,2020,NWU,"{'StadiumID': 100, 'Active': True, 'Name': 'Welsh-Ryan Arena', 'Address': None, 'City': 'Evanston', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 7039}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/100.png,8
456,600000992020,101.3,0.64,102.0,73.1,B10,Big Ten,60000099,NEBR,25,-0.047,-1.05,Cornhuskers,11.96,96.1,108.1,162,Nebraska,2020,NEB,"{'StadiumID': 60, 'Active': True, 'Name': 'Pinnacle Bank Arena', 'Address': None, 'City': 'Lincoln', 'State': 'NE', 'Zip': None, 'Country': None, 'Capacity': 15500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/99.png,7
457,600001022020,93.7,17.23,110.9,66.0,B10,Big Ten,60000102,ILL,10,0.022,-5.83,Fighting Illini,10.38,97.3,107.7,30,Illinois,2020,ILL,"{'StadiumID': 98, 'Active': True, 'Name': 'State Farm Center', 'Address': None, 'City': 'Champaign', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 15500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/102.png,21
458,600001392020,98.2,-1.28,96.9,67.5,CUSA,Conference USA,60000139,UTEP,15,-0.005,1.55,Miners,-0.61,102.4,101.7,188,UTEP,2020,UTEP,"{'StadiumID': 313, 'Active': True, 'Name': 'Don Haskins Center', 'Address': None, 'City': 'El Paso', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 11892}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/139.png,17
459,600001362020,99.1,2.11,101.2,74.9,CUSA,Conference USA,60000136,MARSH,15,-0.037,0.6,Thundering Herd,-0.16,103.0,102.8,143,Marshall,2020,MARSH,"{'StadiumID': 179, 'Active': True, 'Name': 'Cam Henderson Center', 'Address': None, 'City': 'Huntington', 'State': 'WV', 'Zip': None, 'Country': None, 'Capacity': 9043}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/136.png,17
460,600001122020,94.2,8.25,102.5,67.2,B12,Big 12,60000112,KANST,21,-0.129,1.48,Wildcats,10.83,95.5,106.4,90,Kansas State,2020,KSU,"{'StadiumID': 105, 'Active': True, 'Name': 'Bramlage Coliseum', 'Address': None, 'City': 'Manhattan', 'State': 'KS', 'Zip': None, 'Country': None, 'Capacity': 12528}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/112.png,11
461,600001412020,101.2,9.97,111.2,62.9,CUSA,Conference USA,60000141,NTX,11,-0.032,6.11,Mean Green,1.92,100.6,102.5,77,North Texas,2020,NTX,"{'StadiumID': 218, 'Active': True, 'Name': 'UNT Coliseum', 'Address': None, 'City': 'Denton', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 10500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/141.png,20
462,600001352020,108.2,-10.66,97.5,69.8,CUSA,Conference USA,60000135,MTNST,23,0.003,4.27,Blue Raiders,0.97,101.7,102.7,295,Middle Tennessee,2020,MTNST,"{'StadiumID': 324, 'Active': True, 'Name': 'Murphy Athletic Center', 'Address': None, 'City': 'Murfreesboro', 'State': 'TN', 'Zip': None, 'Country': None, 'Capacity': 11520}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/135.png,8
463,600001052020,93.1,15.7,108.8,69.6,B12,Big 12,60000105,OKL,12,0.031,5.86,Sooners,12.22,95.3,107.5,36,Oklahoma,2020,OU,"{'StadiumID': 294, 'Active': True, 'Name': 'Lloyd Noble Center', 'Address': None, 'City': 'Norman', 'State': 'OK', 'Zip': None, 'Country': None, 'Capacity': 11562}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/105.png,19
464,600001232020,104.5,-8.54,95.9,69.3,BW,Big West,60000123,CSUFL,20,0.01,2.33,Titans,-1.83,103.3,101.5,263,Cal State Fullerton,2020,CSUFL,"{'StadiumID': 260, 'Active': True, 'Name': 'Titan Gym', 'Address': None, 'City': 'Fullerton', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 4000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,11
465,600001202020,99.8,-3.97,95.8,63.2,BW,Big West,60000120,UCRVS,15,-0.029,-3.9,Highlanders,-4.74,105.2,100.5,211,UC Riverside,2020,UCRVS,"{'StadiumID': 319, 'Active': True, 'Name': 'SRC Arena', 'Address': None, 'City': 'Riverside', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 2750}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,17
466,600001092020,92.6,11.46,104.1,65.9,B12,Big 12,60000109,TX,12,0.089,-0.3,Longhorns,10.04,96.8,106.9,61,Texas,2020,UT,"{'StadiumID': 55, 'Active': True, 'Name': 'Frank Erwin Center', 'Address': None, 'City': 'Austin', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 16540}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/109.png,19
467,600001152020,101.0,-3.34,97.6,68.4,BW,Big West,60000115,HAWAII,13,0.029,-3.06,Rainbow Warriors,-4.49,105.4,100.9,208,Hawaii,2020,HAWAII,"{'StadiumID': 142, 'Active': True, 'Name': 'Stan Sheriff Center', 'Address': None, 'City': 'Honolulu', 'State': 'HI', 'Zip': None, 'Country': None, 'Capacity': 10300}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/115.png,17
468,600001142020,96.1,9.31,105.5,65.1,B12,Big 12,60000114,TCU,16,-0.005,-1.05,Horned Frogs,9.71,95.9,105.6,86,TCU,2020,TCU,"{'StadiumID': 85, 'Active': True, 'Name': 'Ed and Rae Schollmaier Arena', 'Address': None, 'City': 'Fort Worth', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 6800}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/114.png,16
469,600001382020,98.3,-0.02,98.3,66.4,CUSA,Conference USA,60000138,OLD,19,-0.091,1.39,Monarchs,0.03,102.2,102.3,171,Old Dominion,2020,OLD,"{'StadiumID': 37, 'Active': True, 'Name': 'Ted Constant Convocation Center', 'Address': None, 'City': 'Norfolk', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 8472}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/138.png,13
470,600001222020,108.5,-13.25,95.2,68.3,BW,Big West,60000122,CALPOL,23,-0.038,6.25,Mustangs,-0.34,103.3,103.0,315,Cal Poly,2020,CALPOL,"{'StadiumID': 366, 'Active': True, 'Name': 'Mott Athletics Center', 'Address': None, 'City': 'San Luis Obispo', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 3032}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/122.png,7
471,600001182020,109.4,-4.77,104.7,68.0,BW,Big West,60000118,UCDV,18,-0.024,0.63,Aggies,-2.55,103.2,100.7,225,UC Davis,2020,UCDV,"{'StadiumID': 80, 'Active': True, 'Name': 'The Pavilion (UC Davis)', 'Address': None, 'City': 'Davis', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 5931}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/118.png,14
472,600001402020,102.1,1.58,103.7,72.2,CUSA,Conference USA,60000140,FLINT,13,0.01,-4.61,Golden Panthers,-0.82,102.4,101.6,149,FIU,2020,FIU,"{'StadiumID': 373, 'Active': True, 'Name': 'Ocean Bank Convocation Center', 'Address': None, 'City': 'Miami', 'State': 'FL', 'Zip': None, 'Country': None, 'Capacity': 5000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/140.png,19
473,600001192020,105.3,0.76,106.1,64.5,BW,Big West,60000119,USCB,10,0.022,-2.9,Gauchos,-4.63,104.7,100.0,160,UC Santa Barbara,2020,USCB,"{'StadiumID': 318, 'Active': True, 'Name': 'The Thunderdome', 'Address': None, 'City': 'Santa Barbara', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 6000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,21
474,600001112020,90.5,19.28,109.8,67.3,B12,Big 12,60000111,TXTECH,13,-0.113,-3.87,Red Raiders,8.74,97.3,106.0,21,Texas Tech,2020,TTU,"{'StadiumID': 43, 'Active': True, 'Name': 'United Supermarkets Arena', 'Address': None, 'City': 'Lubbock', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 15098}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/111.png,18
475,600001162020,99.3,6.11,105.4,67.7,BW,Big West,60000116,UCIRV,11,-0.064,2.91,Anteaters,-2.29,103.4,101.1,106,UC Irvine,2020,UCI,"{'StadiumID': 81, 'Active': True, 'Name': 'Bren Events Center', 'Address': None, 'City': 'Irvine', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 5000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,21
476,600001342020,102.1,-1.32,100.8,65.7,CUSA,Conference USA,60000134,UAB,13,0.048,-5.65,Blazers,-2.46,102.6,100.1,189,UAB,2020,UAB,"{'StadiumID': 64, 'Active': True, 'Name': 'Bartow Arena', 'Address': None, 'City': 'Birmingham', 'State': 'AL', 'Zip': None, 'Country': None, 'Capacity': 8500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/134.png,19
477,600001172020,105.3,-11.08,94.2,70.9,BW,Big West,60000117,LBST,21,0.08,7.78,49ers,0.81,101.9,102.8,297,Long Beach State,2020,LBST,"{'StadiumID': 284, 'Active': True, 'Name': 'Walter Pyramid', 'Address': None, 'City': 'Long Beach', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 4200}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,11
478,600001082020,88.1,25.49,113.5,66.2,B12,Big 12,60000108,BAYL,4,0.016,1.38,Bears,10.2,96.2,106.4,3,Baylor,2020,BAYLOR,"{'StadiumID': 76, 'Active': True, 'Name': 'Ferrell Center', 'Address': None, 'City': 'Waco', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 10284}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/108.png,26
479,600001042020,94.2,17.83,112.1,66.8,B10,Big Ten,60000104,MINNST,16,-0.13,2.88,Golden Gophers,12.38,96.2,108.6,27,Minnesota,2020,MINN,"{'StadiumID': 59, 'Active': True, 'Name': 'Williams Arena', 'Address': None, 'City': 'Minneapolis', 'State': 'MN', 'Zip': None, 'Country': None, 'Capacity': 14625}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/104.png,15
480,600001262020,111.6,-12.11,99.5,72.1,CAA,Colonial Athletic,60000126,JMAD,21,-0.016,-3.99,Dukes,-3.35,104.1,100.8,311,James Madison,2020,JMAD,"{'StadiumID': 486, 'Active': True, 'Name': 'Atlantic Union Bank Center', 'Address': None, 'City': 'Harrisonburg', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 8500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/126.png,9
481,600001072020,87.1,21.26,108.3,69.4,B12,Big 12,60000107,WVIR,10,-0.028,5.8,Mountaineers,11.28,95.9,107.2,10,West Virginia,2020,WVU,"{'StadiumID': 106, 'Active': True, 'Name': 'WVU Coliseum', 'Address': None, 'City': 'Morgantown', 'State': 'WV', 'Zip': None, 'Country': None, 'Capacity': 14000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/107.png,21
482,600001132020,94.5,12.73,107.2,68.4,B12,Big 12,60000113,OKST,14,0.034,4.17,Cowboys,11.31,95.8,107.1,53,Oklahoma State,2020,OKST,"{'StadiumID': 216, 'Active': True, 'Name': 'Gallagher-Iba Arena', 'Address': None, 'City': 'Stillwater', 'State': 'OK', 'Zip': None, 'Country': None, 'Capacity': 13611}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/113.png,18
483,600001282020,102.6,6.06,108.7,67.9,CAA,Colonial Athletic,60000128,HOFST,8,0.064,-4.39,Pride,-4.37,105.5,101.1,108,Hofstra,2020,HOFST,"{'StadiumID': 212, 'Active': True, 'Name': 'Mack Sports Complex', 'Address': None, 'City': 'Hempstead', 'State': 'NY', 'Zip': None, 'Country': None, 'Capacity': 5023}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/128.png,26
484,600001302020,110.0,-9.35,100.6,66.2,CAA,Colonial Athletic,60000130,ELON,21,-0.013,1.1,Phoenix,-2.08,104.3,102.2,277,Elon,2020,ELON,"{'StadiumID': 329, 'Active': True, 'Name': 'Schar Center', 'Address': None, 'City': 'Elon', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 5100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/130.png,13
485,600001292020,104.9,0.08,105.0,65.9,CAA,Colonial Athletic,60000129,CHAR,14,-0.004,3.69,Cougars,-1.32,104.2,102.8,170,Charleston,2020,CHAR,"{'StadiumID': 29, 'Active': True, 'Name': 'TD Arena', 'Address': None, 'City': 'Charleston', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 5100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,17
486,600001322020,106.7,-6.76,100.0,67.3,CAA,Colonial Athletic,60000132,DREXEL,19,0.002,-1.01,Dragons,-2.5,104.3,101.8,244,Drexel,2020,DREXEL,"{'StadiumID': 247, 'Active': True, 'Name': 'Daskalakis Athletic Center', 'Address': None, 'City': 'Philadelphia', 'State': 'PA', 'Zip': None, 'Country': None, 'Capacity': 2509}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,14
